datetime_EST,camera_name,vehicle_count_sum,image_count,vehicle_avg
2020-04-27 11:00:00,CAM02009CCTV7,12,87,8.275862068965518
2020-04-27 11:00:00,CAM02010CCTV11,1,74,0.8108108108108107
2020-04-27 11:00:00,CAM02020CCTV24,213,75,170.4
2020-04-27 11:00:00,CAM02028CCTV32,184,72,153.33333333333334
2020-04-27 11:00:00,CAM02033CCTV38,31,74,25.135135135135133
2020-04-27 11:00:00,CAM02037CCTV43,241,82,176.34146341463415
2020-04-27 11:00:00,CAM02038CCTV44,223,79,169.36708860759495
2020-04-27 11:00:00,CAM02039CCTV45,90,80,67.5
2020-04-27 11:00:00,CAM02040CCTV46,151,75,120.8
2020-04-27 11:00:00,CAM02042CCTV49,200,74,162.16216216216216
2020-04-27 11:00:00,CAM02046CCTV52,7,75,5.6
2020-04-27 11:00:00,collegeTwp,265,88,180.6818181818182
2020-04-27 11:00:00,parkArboretum,11,89,7.415730337078651
2020-04-27 12:00:00,CAM02001CCTV2,1,80,0.75
2020-04-27 12:00:00,CAM02002CCTV3,52,78,40.0
2020-04-27 12:00:00,CAM02003CCTV4,46,78,35.38461538461539
2020-04-27 12:00:00,CAM02006CCTV10,0,71,0.0
2020-04-27 12:00:00,CAM02007CCTV13,39,78,30.0
2020-04-27 12:00:00,CAM02009CCTV7,15,81,11.11111111111111
2020-04-27 12:00:00,CAM02010CCTV11,3,70,2.571428571428571
2020-04-27 12:00:00,CAM02020CCTV24,258,80,193.5
2020-04-27 12:00:00,CAM02028CCTV32,210,80,157.5
2020-04-27 12:00:00,CAM02033CCTV38,16,77,12.467532467532466
2020-04-27 12:00:00,CAM02037CCTV43,301,85,212.47058823529412
2020-04-27 12:00:00,CAM02038CCTV44,199,69,173.0434782608696
2020-04-27 12:00:00,CAM02039CCTV45,108,73,88.76712328767124
2020-04-27 12:00:00,CAM02040CCTV46,166,69,144.34782608695653
2020-04-27 12:00:00,CAM02042CCTV49,262,70,224.57142857142856
2020-04-27 12:00:00,CAM02046CCTV52,6,67,5.3731343283582085
2020-04-27 12:00:00,collegeTwp,290,88,197.72727272727275
2020-04-27 12:00:00,parkArboretum,14,88,9.545454545454547
2020-04-27 13:00:00,CAM02001CCTV2,2,78,1.5384615384615383
2020-04-27 13:00:00,CAM02002CCTV3,45,75,36.0
2020-04-27 13:00:00,CAM02003CCTV4,68,80,51.0
2020-04-27 13:00:00,CAM02006CCTV10,0,71,0.0
2020-04-27 13:00:00,CAM02007CCTV13,45,78,34.61538461538461
2020-04-27 13:00:00,CAM02009CCTV7,17,79,12.91139240506329
2020-04-27 13:00:00,CAM02010CCTV11,1,66,0.9090909090909091
2020-04-27 13:00:00,CAM02020CCTV24,290,83,209.63855421686748
2020-04-27 13:00:00,CAM02028CCTV32,238,76,187.89473684210526
2020-04-27 13:00:00,CAM02033CCTV38,28,73,23.01369863013699
2020-04-27 13:00:00,CAM02037CCTV43,283,86,197.44186046511626
2020-04-27 13:00:00,CAM02038CCTV44,223,71,188.4507042253521
2020-04-27 13:00:00,CAM02039CCTV45,148,80,111.0
2020-04-27 13:00:00,CAM02040CCTV46,155,71,130.98591549295776
2020-04-27 13:00:00,CAM02042CCTV49,259,70,222.0
2020-04-27 13:00:00,CAM02046CCTV52,5,69,4.347826086956522
2020-04-27 13:00:00,collegeTwp,304,89,204.9438202247191
2020-04-27 13:00:00,parkArboretum,25,88,17.045454545454547
2020-04-27 14:00:00,CAM02001CCTV2,0,62,0.0
2020-04-27 14:00:00,CAM02002CCTV3,50,59,50.847457627118644
2020-04-27 14:00:00,CAM02003CCTV4,55,59,55.93220338983051
2020-04-27 14:00:00,CAM02005CCTV9,0,4,0.0
2020-04-27 14:00:00,CAM02006CCTV10,0,52,0.0
2020-04-27 14:00:00,CAM02007CCTV13,24,58,24.82758620689655
2020-04-27 14:00:00,CAM02009CCTV7,26,67,23.283582089552237
2020-04-27 14:00:00,CAM02010CCTV11,4,57,4.2105263157894735
2020-04-27 14:00:00,CAM02020CCTV24,132,56,141.42857142857142
2020-04-27 14:00:00,CAM02028CCTV32,182,60,182.0
2020-04-27 14:00:00,CAM02033CCTV38,20,59,20.33898305084746
2020-04-27 14:00:00,CAM02037CCTV43,231,68,203.82352941176472
2020-04-27 14:00:00,CAM02038CCTV44,143,58,147.93103448275863
2020-04-27 14:00:00,CAM02039CCTV45,111,62,107.41935483870967
2020-04-27 14:00:00,CAM02040CCTV46,115,55,125.45454545454545
2020-04-27 14:00:00,CAM02042CCTV49,260,60,260.0
2020-04-27 14:00:00,CAM02046CCTV52,3,52,3.4615384615384612
2020-04-27 14:00:00,collegeTwp,192,68,169.41176470588235
2020-04-27 14:00:00,parkArboretum,19,69,16.521739130434785
2020-04-27 15:00:00,CAM02001CCTV2,2,79,1.518987341772152
2020-04-27 15:00:00,CAM02002CCTV3,71,72,59.16666666666667
2020-04-27 15:00:00,CAM02003CCTV4,83,75,66.4
2020-04-27 15:00:00,CAM02005CCTV9,0,3,0.0
2020-04-27 15:00:00,CAM02006CCTV10,0,72,0.0
2020-04-27 15:00:00,CAM02007CCTV13,45,77,35.064935064935064
2020-04-27 15:00:00,CAM02009CCTV7,24,84,17.142857142857142
2020-04-27 15:00:00,CAM02010CCTV11,5,70,4.285714285714286
2020-04-27 15:00:00,CAM02020CCTV24,233,80,174.75
2020-04-27 15:00:00,CAM02028CCTV32,181,75,144.8
2020-04-27 15:00:00,CAM02033CCTV38,40,74,32.43243243243243
2020-04-27 15:00:00,CAM02037CCTV43,281,83,203.13253012048193
2020-04-27 15:00:00,CAM02038CCTV44,225,81,166.66666666666666
2020-04-27 15:00:00,CAM02039CCTV45,125,85,88.23529411764706
